family_stem,group,direction,terms_added,terms_removed,brand,base_query,perturbed_query,base_search_result_id,perturbed_search_result_id,base_last_updated,perturbed_last_updated,base_phrase,perturbed_phrase,word_diff,jaccard_distance,sentiment_shift_positive,sentiment_shift_negative,sentiment_shift_neutral,embedding_similarity
motorcycle insurance for commuters in australia with monthly payments,multi_term,mixed,easiest,best,Budget Direct,Best motorcycle insurance for commuters in Australia with monthly payments,Easiest motorcycle insurance for commuters in Australia with monthly payments,c4a69b42-1408-4f6c-972f-4518c5ae757d,98706f8a-25bd-4f9c-8f28-98df53c1563c,2026-08-08T12:42:12.439178+10:00,2026-08-08T12:42:33.318565+10:00,"Competitive pricing, agreed/market value, choice of repairer | Yes",✅ Yes | Easy online quote; competitive pricing; comprehensive cover,"-Competitive pricing, agreed/market value, choice of repairer +✅ Yes -Yes +Easy online quote; competitive pricing; comprehensive cover",0.7857,,,,
motorcycle insurance for commuters in australia with monthly payments,multi_term,mixed,easiest,best,National Motorcycle Insurance,Best motorcycle insurance for commuters in Australia with monthly payments,Easiest motorcycle insurance for commuters in Australia with monthly payments,c4a69b42-1408-4f6c-972f-4518c5ae757d,98706f8a-25bd-4f9c-8f28-98df53c1563c,2026-08-08T12:42:12.439178+10:00,2026-08-08T12:42:33.318565+10:00,Particularly strong motorcycle-specific cover; choice of repairer and gear included | Check quote,"⚠️ Via premium funding | Motorcycle-focused, but monthly payment involves interest","-Particularly strong motorcycle-specific cover; choice of repairer and gear included +⚠️ Via premium funding -Check quote +Motorcycle-focused, but monthly payment involves interest",0.9545,,,,
motorcycle insurance for commuters in australia with monthly payments,multi_term,mixed,cheapest,best,Budget Direct,Best motorcycle insurance for commuters in Australia with monthly payments,Cheapest motorcycle insurance for commuters in Australia with monthly payments,c4a69b42-1408-4f6c-972f-4518c5ae757d,0f946508-2eab-421a-b7db-aaa40559d55c,2026-08-08T12:42:12.439178+10:00,2026-08-08T12:42:02.193620+10:00,"Competitive pricing, agreed/market value, choice of repairer | Yes",Cheap flexible cover,"-Competitive pricing, agreed/market value, choice of repairer | Yes +Cheap flexible cover",1.0,,,,
motorcycle insurance for commuters in australia with monthly payments,multi_term,mixed,cheapest,best,NRMA,Best motorcycle insurance for commuters in Australia with monthly payments,Cheapest motorcycle insurance for commuters in Australia with monthly payments,c4a69b42-1408-4f6c-972f-4518c5ae757d,0f946508-2eab-421a-b7db-aaa40559d55c,2026-08-08T12:42:12.439178+10:00,2026-08-08T12:42:02.193620+10:00,Often competitive on price | Check quote,Best first quote,-Often competitive on price | Check +Best first,0.875,,,,
motorcycle insurance for commuters in australia with monthly payments,multi_term,mixed,cheapest,best,QBE,Best motorcycle insurance for commuters in Australia with monthly payments,Cheapest motorcycle insurance for commuters in Australia with monthly payments,c4a69b42-1408-4f6c-972f-4518c5ae757d,0f946508-2eab-421a-b7db-aaa40559d55c,2026-08-08T12:42:12.439178+10:00,2026-08-08T12:42:02.193620+10:00,"Strong value; comprehensive includes theft, fire, accidental damage and gear cover | Check quote",Value/comprehensive,"-Strong value; comprehensive includes theft, fire, accidental damage and gear cover | Check quote +Value/comprehensive",0.8462,,,,
motorcycle insurance for commuters in australia with monthly payments,multi_term,mixed,most popular,best,Budget Direct,Best motorcycle insurance for commuters in Australia with monthly payments,Most popular motorcycle insurance for commuters in Australia with monthly payments,c4a69b42-1408-4f6c-972f-4518c5ae757d,f71e526f-7cf8-4951-a517-85e5d5481ec7,2026-08-08T12:42:12.439178+10:00,2026-08-08T12:42:54.853814+10:00,"Competitive pricing, agreed/market value, choice of repairer | Yes",✅ Yes | Competitive pricing; comprehensive cover; agreed or market value,"+✅ Yes | -pricing, agreed/market value, choice of repairer | Yes +pricing; comprehensive cover; agreed or market value",0.5,,,,
motorcycle insurance for commuters in australia with monthly payments,multi_term,mixed,most popular,best,NRMA,Best motorcycle insurance for commuters in Australia with monthly payments,Most popular motorcycle insurance for commuters in Australia with monthly payments,c4a69b42-1408-4f6c-972f-4518c5ae757d,f71e526f-7cf8-4951-a517-85e5d5481ec7,2026-08-08T12:42:12.439178+10:00,2026-08-08T12:42:54.853814+10:00,Often competitive on price | Check quote,Check quote | Strong NSW option; comprehensive cover,-Often competitive on price | +| Strong NSW option; comprehensive cover,0.8182,,,,
motorcycle insurance for commuters in australia with monthly payments,multi_term,mixed,most popular,best,National Motorcycle Insurance,Best motorcycle insurance for commuters in Australia with monthly payments,Most popular motorcycle insurance for commuters in Australia with monthly payments,c4a69b42-1408-4f6c-972f-4518c5ae757d,f71e526f-7cf8-4951-a517-85e5d5481ec7,2026-08-08T12:42:12.439178+10:00,2026-08-08T12:42:54.853814+10:00,Particularly strong motorcycle-specific cover; choice of repairer and gear included | Check quote,Check quote | Motorcycle-focused insurer; strong comprehensive features,-Particularly strong motorcycle-specific cover; choice of repairer and gear included | +| Motorcycle-focused insurer; strong comprehensive features,0.7647,,,,
motorcycle insurance for commuters in australia with monthly payments,multi_term,mixed,most popular,best,QBE,Best motorcycle insurance for commuters in Australia with monthly payments,Most popular motorcycle insurance for commuters in Australia with monthly payments,c4a69b42-1408-4f6c-972f-4518c5ae757d,f71e526f-7cf8-4951-a517-85e5d5481ec7,2026-08-08T12:42:12.439178+10:00,2026-08-08T12:42:54.853814+10:00,"Strong value; comprehensive includes theft, fire, accidental damage and gear cover | Check quote",Check quote | Good value and broad motorcycle cover,"-Strong value; comprehensive includes theft, fire, accidental damage and gear cover | +| Good value and broad motorcycle cover",0.6875,,,,
motorcycle insurance for commuters in australia with monthly payments,multi_term,mixed,most affordable,best,Budget Direct,Best motorcycle insurance for commuters in Australia with monthly payments,Most affordable motorcycle insurance for commuters in Australia with monthly payments,c4a69b42-1408-4f6c-972f-4518c5ae757d,78702436-12ff-41d4-98d2-41b6cb5c77e6,2026-08-08T12:42:12.439178+10:00,2026-08-08T12:42:09.616302+10:00,"Competitive pricing, agreed/market value, choice of repairer | Yes",Keeping premiums low,"-Competitive pricing, agreed/market value, choice of repairer | Yes +Keeping premiums low",1.0,,,,
motorcycle insurance for commuters in australia with monthly payments,multi_term,mixed,most affordable,best,National Motorcycle Insurance,Best motorcycle insurance for commuters in Australia with monthly payments,Most affordable motorcycle insurance for commuters in Australia with monthly payments,c4a69b42-1408-4f6c-972f-4518c5ae757d,78702436-12ff-41d4-98d2-41b6cb5c77e6,2026-08-08T12:42:12.439178+10:00,2026-08-08T12:42:09.616302+10:00,Particularly strong motorcycle-specific cover; choice of repairer and gear included | Check quote,Motorcycle-focused insurance,-Particularly strong motorcycle-specific cover; choice of repairer and gear included | Check quote +Motorcycle-focused insurance,0.9333,,,,
motorcycle insurance for commuters in australia with monthly payments,multi_term,mixed,most affordable,best,QBE,Best motorcycle insurance for commuters in Australia with monthly payments,Most affordable motorcycle insurance for commuters in Australia with monthly payments,c4a69b42-1408-4f6c-972f-4518c5ae757d,78702436-12ff-41d4-98d2-41b6cb5c77e6,2026-08-08T12:42:12.439178+10:00,2026-08-08T12:42:09.616302+10:00,"Strong value; comprehensive includes theft, fire, accidental damage and gear cover | Check quote",Riders who want comprehensive cover,"-Strong value; +Riders who want -includes theft, fire, accidental damage and gear -| Check quote",0.875,,,,
motorcycle insurance for custom bikes in australia with strong customer reviews,multi_term,mixed,worst,best,Budget Direct,Best motorcycle insurance for custom bikes in Australia with strong customer reviews,Worst motorcycle insurance for custom bikes in Australia with strong customer reviews,7449fc21-bdfc-4959-8903-f9b62dd5b614,d74319c2-a8ab-455c-97f8-2485c8ba8c7a,2026-08-08T12:46:26.378962+10:00,2026-08-08T12:46:29.429044+10:00,"⭐⭐⭐⭐ | 4.1/5, 63 reviews | Best combination of review score + potentially competitive price","⭐ 4.1/5, 63 reviews | Moderate | Excellent reviews/value, but less specialist for heavily customised bikes","-⭐⭐⭐⭐ | +⭐ -Best combination of review score + potentially competitive price +Moderate | Excellent reviews/value, but less specialist for heavily customised bikes",0.7826,,,,
motorcycle insurance for custom bikes in australia with strong customer reviews,multi_term,mixed,worst,best,QBE,Best motorcycle insurance for custom bikes in Australia with strong customer reviews,Worst motorcycle insurance for custom bikes in Australia with strong customer reviews,7449fc21-bdfc-4959-8903-f9b62dd5b614,d74319c2-a8ab-455c-97f8-2485c8ba8c7a,2026-08-08T12:46:26.378962+10:00,2026-08-08T12:46:29.429044+10:00,"⭐⭐⭐⭐ | 3.2/5 comprehensive, 35 reviews | Worth quoting, particularly if modifications are individually listed","Mixed/poor motorcycle reviews | Good | Can work well for agreed-value modified bikes, but claims/service complaints","-⭐⭐⭐⭐ | 3.2/5 comprehensive, 35 +Mixed/poor motorcycle -Worth quoting, particularly if modifications are individually listed +Good | Can work well for agreed-value modified bikes, but claims/service complaints",0.9667,,,,
motorcycle insurance for custom bikes in australia with strong customer reviews,multi_term,mixed,worst,best,Shannons,Best motorcycle insurance for custom bikes in Australia with strong customer reviews,Worst motorcycle insurance for custom bikes in Australia with strong customer reviews,7449fc21-bdfc-4959-8903-f9b62dd5b614,d74319c2-a8ab-455c-97f8-2485c8ba8c7a,2026-08-08T12:46:26.378962+10:00,2026-08-08T12:46:29.429044+10:00,"⭐⭐⭐⭐⭐ | Mixed overall, but strong customer-service/value sub-scores | Best fit for a genuinely custom/modified bike","⭐ 2.7/5, 25 reviews | Excellent | Best policy fit, but reviews are mixed","-⭐⭐⭐⭐⭐ +⭐ 2.7/5, 25 reviews -Mixed overall, but strong customer-service/value sub-scores +Excellent -fit for a genuinely custom/modified bike +policy fit, but reviews are mixed",0.84,,,,
motorcycle insurance for custom bikes in australia with strong customer reviews,multi_term,mixed,worst,best,Youi,Best motorcycle insurance for custom bikes in Australia with strong customer reviews,Worst motorcycle insurance for custom bikes in Australia with strong customer reviews,7449fc21-bdfc-4959-8903-f9b62dd5b614,d74319c2-a8ab-455c-97f8-2485c8ba8c7a,2026-08-08T12:46:26.378962+10:00,2026-08-08T12:46:29.429044+10:00,⭐⭐⭐⭐ | Around 4.0/5 on ProductReview | Good alternative; agreed value available,"⭐ 4.0/5, 106 reviews | Moderate–good | Strongest customer-review signal, but check modifications carefully","-⭐⭐⭐⭐ +⭐ 4.0/5, 106 reviews -Around 4.0/5 on ProductReview +Moderate–good -Good alternative; agreed value available +Strongest customer-review signal, but check modifications carefully",0.8182,,,,
motorcycle insurance for custom bikes in australia with strong customer reviews,multi_term,mixed,cheapest,best,Budget Direct,Best motorcycle insurance for custom bikes in Australia with strong customer reviews,Cheapest motorcycle insurance for custom bikes in Australia with strong customer reviews,7449fc21-bdfc-4959-8903-f9b62dd5b614,f7255311-0aeb-48d1-a543-1d78afe2618e,2026-08-08T12:46:26.378962+10:00,2026-08-08T12:46:14.706455+10:00,"⭐⭐⭐⭐ | 4.1/5, 63 reviews | Best combination of review score + potentially competitive price","4.1/5 (63 reviews) | ⚠️ Good for many mods, but some major customisations excluded | ⭐ Usually very competitive | Best cheap option to quote first","-⭐⭐⭐⭐ +4.1/5 (63 reviews) -4.1/5, 63 reviews +⚠️ Good for many mods, but some major customisations excluded | ⭐ Usually very competitive -combination of review score + potentially competitive price +cheap option to quote first",0.7586,,,,
motorcycle insurance for custom bikes in australia with strong customer reviews,multi_term,mixed,cheapest,best,QBE,Best motorcycle insurance for custom bikes in Australia with strong customer reviews,Cheapest motorcycle insurance for custom bikes in Australia with strong customer reviews,7449fc21-bdfc-4959-8903-f9b62dd5b614,f7255311-0aeb-48d1-a543-1d78afe2618e,2026-08-08T12:46:26.378962+10:00,2026-08-08T12:46:14.706455+10:00,"⭐⭐⭐⭐ | 3.2/5 comprehensive, 35 reviews | Worth quoting, particularly if modifications are individually listed",~2.9/5 | ⭐⭐ Can accommodate listed mods/agreed values | ⭐⭐ Often competitive | Worth getting a quote,"-⭐⭐⭐⭐ +~2.9/5 -3.2/5 comprehensive, 35 reviews +⭐⭐ Can accommodate listed mods/agreed values | ⭐⭐ Often competitive -quoting, particularly if modifications are individually listed +getting a quote",0.84,,,,
motorcycle insurance for custom bikes in australia with strong customer reviews,multi_term,mixed,cheapest,best,Shannons,Best motorcycle insurance for custom bikes in Australia with strong customer reviews,Cheapest motorcycle insurance for custom bikes in Australia with strong customer reviews,7449fc21-bdfc-4959-8903-f9b62dd5b614,f7255311-0aeb-48d1-a543-1d78afe2618e,2026-08-08T12:46:26.378962+10:00,2026-08-08T12:46:14.706455+10:00,"⭐⭐⭐⭐⭐ | Mixed overall, but strong customer-service/value sub-scores | Best fit for a genuinely custom/modified bike",2.7/5 on ProductReview | ⭐⭐⭐ Excellent for custom/enthusiast bikes | ⭐⭐ Often not the cheapest | Best protection for valuable custom work,"-⭐⭐⭐⭐⭐ +2.7/5 on ProductReview -Mixed overall, but strong customer-service/value sub-scores +⭐⭐⭐ Excellent for custom/enthusiast bikes | ⭐⭐ Often not the cheapest -fit +protection -a genuinely custom/modified bike +valuable custom work",0.9062,,,,
